"ARTWORK_ID","artist_id","room_id","artwork_price","gallery_id","artwork_medium","materials","artwork_year","gallery_established_year"
139216,"6735",24807,150000.500000,"1230",Painting,Gouache on paper,1959,"1985"
139217,"30954",24758,37500.500000,"1328",Painting,Oil and acrylic on linen,2021,"1999"
139218,"6735",24807,250000.500000,"1230",Work on Paper,Acrylic on paper,1964,"1985"
139219,"84353",24762,8000.000000,"1252",Work on Paper,Pen on paper,2020,"2009"
139220,"84353",24762,8000.000000,"1252",Work on Paper,Pen on paper,2020,"2009"
139221,"84353",24762,8000.000000,"1252",Work on Paper,Pen on paper,2020,"2009"
139222,"8236",24670,37500.500000,"1211",Sculpture,Plaster and paint on paper,2021,"1984"
139223,"27311",24666,37500.500000,"1258",Painting,"Oil, acrylic, oil pastel, charcoal, ink, sand, spray paint, corse pumice gel and collaged fabrics on canvas",2021,"1999"
139224,"7415",24807,450000.500000,"1230",Painting,Oil on canvas,1989,"1985"
139225,"8548",24666,17500.500000,"1258",Painting,"Acrylic, ink, dye and burlap",2021,"1999"
139226,"62101",24666,17500.500000,"1258",Painting,Acrylic on canvas,2021,"1999"
139227,"22275",24666,250000.500000,"1258",Mixed Media,Mixed,2021,"1999"
139228,"45505",24666,17500.500000,"1258",Painting,Acrylic on canvas,2021,"1999"
139229,"60938",24666,37500.500000,"1258",Painting,Oil on canvas ,2021,"1999"
139230,"60938",24666,62500.500000,"1258",Painting,Oil on canvas,2021,"1999"
139231,"11710",24756,150000.500000,"12716",Sculpture,"Polished bronze, steel, stainless steel, lacquer",2019,"1982"
139232,"78973",24672,,"15507",Painting,Flashe on linen,2021,"2012"
139233,"84159",24958,87500.500000,"3143",Work on Paper,tempera on newsprint,1934,"1982"
139234,"30949",24958,625000.500000,"3143",Painting,oil and tempera on Celotex,1944,"1982"
139235,"30949",24958,87500.500000,"3143",Work on Paper,"tempera on newsprint (El Universal, November 13, 1942)",1942,"1982"
139236,"23961",24811,150000.500000,"2203",Sculpture,Porcelain,1979,"1970"
139237,"8444",24711,37500.500000,"1242",Painting,ash on linen,2011,"1960"
139238,"20668",24811,150000.500000,"2203",Painting,Acrylic on canvas,2015,"1970"
139239,"36181",24811,17500.500000,"2203",Work on Paper,Graphite on paper,2020,"1970"
139240,"6996",24711,625000.500000,"1242",Sculpture,aluminum,2012,"1960"
139241,"8460",24711,62500.500000,"1242",Photography,pigment print mounted to Dibond,2021,"1960"
139242,"8290",24711,37500.500000,"1242",Photography,dye sublimation print,2021,"1960"
139243,"27577",24711,17500.500000,"1242",Work on Paper,watercolor on paper,2021,"1960"
139244,"7866",24754,17500.500000,"1180",Sculpture,bronze,2018,"1971"
139245,"50190",24711,62500.500000,"1242",Sculpture,"glazed ceramic, acrylic paint, powder coated steel",2021,"1960"
139246,"7866",24754,37500.500000,"1180",Sculpture,"hand blow glass, wood, mirror, black lacquered metal",2021,"1971"
139247,"7922",24754,17500.500000,"1180",Work on Paper,"black and white watercolour on Arches paper, framed",2021,"1971"
139248,"24224",24810,16152.570000,"1195",Sculpture," Spanish walnut, iroko and wood",2021,"2007"
139249,"8769",24812,62500.500000,"1802",Installation,"Blackboard, chalk, map, chairs, jacket, books, paper, sponge, notebook, felt letters",1988,"1990"
139250,"24176",24717,62500.500000,"1127",Painting,oil paint and wax on canvas,2020,"1989"
139251,"16872",24668,20000.000000,"17703",Painting,Acrylic gouache on canvas,2021,"2017"
139252,"7219",24668,150000.500000,"17703",Sculpture,Cadmium red light on wood,1986,"2017"
139253,"7517",24668,425000.000000,"17703",Sculpture,Wood and oil paint,2019,"2017"
139254,"72536",24714,4000.000000,"2599",Photography,Silver gelatin print,1976,"2011"
139255,"9173",24759,87500.500000,"2930",Other Materials,"Spray enamel, thermoformed PETG",2021,"2011"
139256,"72536",24714,14000.000000,"2599",Prints & Multiples,Photo etching,1994,"2011"
139257,"9173",24759,87500.500000,"2930",Other Materials,"Spray enamel, thermoformed PETG",2021,"2011"
139258,"9173",24759,87500.500000,"2930",Other Materials,"Spray enamel, thermoformed PETG ",2021,"2011"
139259,"73290",24759,65000.000000,"2930",Work on Paper,Charcoal and acrylic on paper,2013,"2011"
139260,"6798",24758,875000.500000,"1328",Painting,Oil on panel mounted on board,1950,"1999"
139261,"7763",24670,87500.500000,"1211",Painting,Spray paint and ink on paper board,1978,"1984"
139262,"6793",24758,1500000.500000,"1328",Painting, Acrylic on canvas,1987,"1999"
139263,"6806",24758,1500000.500000,"1328",Painting,Acrylic and charcoal on canvas,1986,"1999"
139264,"27616",24666,450000.500000,"1258",Sculpture,Etched steel,1996,"1999"
139265,"8006",24670,17500.500000,"1211",Work on Paper,Gouache and acrylic on book jackets,2020,"1984"
139266,"7427",24807,1500000.500000,"1230",Painting,Oil on linen,1981,"1985"
139267,"69602",24666,37500.500000,"1258",Painting,Oil and spray paint on linen,2021,"1999"
139268,"6798",24758,875000.500000,"1328",Painting,Oil on board,1950,"1999"
139269,"6798",24758,875000.500000,"1328",Painting,Oil on board,1950,"1999"
139270,"6798",24758,875000.500000,"1328",Painting,Oil on paper mounted on board,1950,"1999"
139271,"23064",24670,,"1211",Work on Paper,"Screen print on coventry rag paper, unique",2021,"1984"
139272,"23495",24759,60000.000000,"2930",Sculpture,"Cold-rolled Steel, pine, and plexiglass",2021,"2011"
139273,"9469",24758,150000.500000,"1328",Painting,"Oil and silkscreen on wood, in three parts",2020,"1999"
139274,"49988",24807,150000.500000,"1230",Painting,Acrylic on canvas,1968,"1985"
139275,"24032",24758,62500.500000,"1328",Painting,Oil on canvas,1981,"1999"
139276,"24032",24758,62500.500000,"1328",Painting,Oil on canvas,1984,"1999"
139277,"11234",24807,2500000.500000,"1230",Painting,Oil and acrylic on canvas,2013,"1985"
139278,"29402",24758,62500.500000,"1328",Painting,Urethane paint on wood,2021,"1999"
139279,"24101",24959,625000.500000,"1153",Painting,Acrylic and acrylic gel on canvas with marouflage,2017,"1992"
139280,"84353",24762,8000.000000,"1252",Work on Paper,Pen on paper,2020,"2009"
139281,"84353",24762,8000.000000,"1252",Work on Paper,Pen on paper,2020,"2009"
139282,"84353",24762,8000.000000,"1252",Work on Paper,Pen on paper,2020,"2009"
139283,"6751",24807,,"1230",Painting,Acrylic and silkscreen ink on canvas,1979,"1985"
139284,"81851",24666,37500.500000,"1258",Mixed Media,Mixed media on wood,2021,"1999"
139285,"37212",24705,37500.500000,"1417",Sculpture,"sublimated prints on cotton paper, copper wire, plastic in vase",2020,"2010"
139286,"84157",24705,8000.000000,"1417",Painting,oil on canvas,2021,"2010"
139287,"84157",24705,8000.000000,"1417",Painting,oil on canvas,2021,"2010"
139288,"37212",24705,37500.500000,"1417",Sculpture,"sublimated prints on cotton paper, copper wire, plastic in vase",2020,"2010"
139289,"8548",24666,,"1258",Painting,"Acrylic, ink, dye and burlap",2021,"1999"
139290,"8243",24670,150000.500000,"1211",Work on Paper,"",2014,"1984"
139292,"40412",24707,17500.500000,"2568",Sculpture,"Brass, plexiglass and dyed cotton thread",2021,"2008"
139293,"40412",24707,17500.500000,"2568",Sculpture,"Brass, plexiglass and dyed cotton thread",2021,"2008"
139294,"40412",24707,17500.500000,"2568",Sculpture,"Brass, plexiglass and dyed cotton thread",2021,"2008"
139295,"40412",24707,17500.500000,"2568",Sculpture,"Brass, plexiglass and dyed cotton thread",2021,"2008"
139296,"40412",24707,37500.500000,"2568",Sculpture,"Brass, plexiglass and dyed cotton thread",2021,"2008"
139298,"50254",24666,17500.500000,"1258",Mixed Media,Flashe on rubberized nylon poncho,2021,"1999"
139299,"11133",24756,300000.000000,"12716",Work on Paper,"Gouache, Chinese ink on Korean paper",1985,"1982"
139300,"78973",24672,,"15507",Painting,Flashe on linen,2021,"2012"
139301,"22552",24672,37500.500000,"15507",Painting,"Acrylic and flocking on canvas, dibond",2021,"2012"
139302,"22552",24672,17500.500000,"15507",Painting,"Acrylic on two canvases, dibond",2021,"2012"
139303,"22552",24672,17500.500000,"15507",Painting,"Acrylic on canvas, wood frame, steel, cotton rope, dibond",2021,"2012"
139304,"20493",24672,17500.500000,"15507",Sculpture,"Wood, amp grill cloth, cables, disassembled Vox ac10c1 amplifier, knobs, wires, tubes, circuit board, ports, speaker",2020,"2012"
139305,"20493",24672,37500.500000,"15507",Sculpture,"Felt, carbon fiber, epoxy, wood, archival PVA, bass guitar tuner, piano string, piezo microphone, guitar amplifier",2019,"2012"
139306,"30949",24958,350000.500000,"3143",Work on Paper,tempera on paper mounted on board,1936,"1982"
139307,"30949",24958,87500.500000,"3143",Work on Paper,"tempera on newsprint (El Universal, May 25, 1940)",1940,"1982"
139308,"30949",24958,875000.500000,"3143",Work on Paper,Conte crayon on paper,1932,"1982"
139309,"30949",24958,1500000.500000,"3143",Work on Paper,tempera on paper,1936,"1982"
139310,"7431",24711,87500.500000,"1242",Work on Paper,ink and charcoal on vellum,2020,"1960"
139311,"60654",24811,150000.500000,"2203",Painting,Ink on paper on canvas,1982,"1970"
139312,"23961",24811,150000.500000,"2203",Mixed Media,Rope on canvas,2017,"1970"
139313,"11132",24811,875000.500000,"2203",Painting,Acrylic on canvas,2006,"1970"
139314,"34864",24811,250000.500000,"2203",Painting,Acrylic and oil on canvas,2021,"1970"
139315,"41461",24811,62500.500000,"2203",Mixed Media,Mixed media on mulberry Hanji paper,2018,"1970"
139316,"25668",24711,,"1242",Work on Paper,fadeproof waterproof ink on archival paper,2020,"1960"
139317,"25668",24711,,"1242",Work on Paper,fadeproof waterproof ink on archival paper,2020,"1960"
139318,"7866",24754,17500.500000,"1180",Sculpture,"Murano glass, mirror, ash wood",2021,"1971"
139319,"6944",24711,2500000.500000,"1242",Painting,"oil on canvas, glass, and aluminum",2015,"1960"
139320,"7783",24711,62500.500000,"1242",Sculpture,"gold and ruthenium plated model parts, cotton, insect pins, paint and high-density urethane",2021,"1960"
139321,"19823",24754,17500.500000,"1180",Painting,acrylic on canvas,2021,"1971"
139322,"19530",24754,37500.500000,"1180",Sculpture,"neon, reflecting textile, aluminium",2021,"1971"
139323,"6862",24754,62500.500000,"1180",Painting,acrylic and caparol dispersion binder on canvas,2021,"1971"
139324,"8086",24810,101530.460000,"1195",Painting,Oil on canvas,1970,"2007"
139325,"72751",24812,37500.500000,"1802",Painting,Acrylic and oil stick on canvas,2021,"1990"
139326,"9564",24717,250000.500000,"1127",Painting,acrylic paint on canvas,1978,"1989"
139327,"84160",24717,,"1127",Painting,painting and excavation on canvas,2020,"1989"
139328,"6914",24717,150000.500000,"1127",Installation,"mirror, black vinyl adhesive, mdf and white acrylic paint",2021,"1989"
139329,"8670",24717,62500.500000,"1127",Painting,oil paint on cotton,2020,"1989"
139330,"8852",24717,37500.500000,"1127",Painting,monotype of wall on fabric and acrylic medium on aluminum,2021,"1989"
139331,"49988",24807,150000.500000,"1230",Painting,Acrylic on canvas,1968,"1985"
139332,"17965",24812,37500.500000,"1802",Installation,Mixed Media,2015,"1990"
139333,"6821",24704,63000.000000,"1063",Painting,Acrylic on canvas,2021,"1996"
139334,"34968",24662,37500.500000,"2004",Mixed Media,Mixed media on Schoeller cardboard on masonite,1962,"1972"
139335,"7607",24662,1500000.500000,"2004",Painting,Waterpaint on canvas,1965,"1972"
139336,"8160",24662,350000.500000,"2004",Painting,tempera on canvas,1955,"1972"
139337,"10114",24662,150000.500000,"2004",Painting,Artypo-plastique,1972,"1972"
139338,"7609",24662,350000.500000,"2004",Sculpture,"Steel, plaster, paint, glass, tape and cloth",1980,"1972"
139339,"78418",24704,20000.000000,"1063",Painting,"Initialed and dated on recto, lower right corner. Signed and dated on verso. Leather and acrylic on panel",1978,"1996"
139340,"7313",24704,25000.000000,"1063",Sculpture,Oil on canvas,2015,"1996"
139342,"73031",24673,150000.500000,"1277",Painting,Oil on linen,2017,"1977"
139343,"72583",24673,17500.500000,"1277",Painting,"Recycled foam, wooden panels, acrylic paint and water-based pigments",2018,"1977"
139344,"61315",24673,17500.500000,"1277",Painting,"Acrylic, glitter, paper and fabric collage on canvas ",2021,"1977"
139345,"7857",24660,450000.500000,"1220",Painting,Tempera on canvas,2009,"1963"
139346,"6911",24660,625000.500000,"1220",Painting,"Acrylic, oil on canvas",2010,"1963"
139347,"25873",24661,17500.500000,"17772",Sculpture,"Oil and enamel paint, graphite on cast aluminum",2021,"2012"
139348,"74781",24763,87500.500000,"29008",Sculpture,Bronze,1979,"2002"
139349,"21591",24813,350000.500000,"4101",Painting,acrylic on canvas,1970,"2003"
139350,"21591",24813,250000.500000,"4101",Painting,acrylic on canvas,1976,"2003"
139351,"7498",24717,150000.500000,"1127",Painting,acrylic paint on canvas,2021,"1989"
139352,"19469",24812,17500.500000,"1802",Painting,"Egg tempera, inkl, acrylic on canvas",2012,"1990"
139353,"49504",24752,37500.500000,"1104",Painting,Oil on linen,2021,"1987"
139354,"19524",24752,1500000.500000,"1104",Other Materials,"",2021,"1987"
139355,"17965",24812,37500.500000,"1802",Installation,Mixed Media,2021,"1990"
139357,"17401",24807,150000.500000,"1230",Painting,Oil on canvas,2003,"1985"
139358,"8828",24662,150000.500000,"2004",Mixed Media, PVC and acrylic slats on board,2010,"1972"
139359,"6770",24662,37500.500000,"2004",Work on Paper,Colored pencil on squared paper,1976,"1972"
139360,"55565",24704,21500.000000,"1063",Painting,Oil on linen,2021,"1996"
139361,"20425",24810,18000.000000,"1195",Painting,Acrylic on jute,2020,"2007"
139362,"6823",24704,130000.000000,"1063",Sculpture,"Sunglass lens, lead came",2021,"1996"
139363,"6827",24704,175000.000000,"1063",Painting,Oil on canvas,2020,"1996"
139364,"31917",24704,15000.000000,"1063",Mixed Media,"Elastane, Oxford fabric, velvet, silicone fiber and sewing thread",2021,"1996"
139365,"84506",24670,150000.500000,"1211",Mixed Media,"Cotton, cotton/polyester blend, taffeta, metallic polyester, rayon, acrylic, polyester doubleknit, cotton singleknit, crepe, nylon, wool thread embroidery and cotton thread embroidery ",2000,"1984"
139366,"7003",24704,73000.000000,"1063",Sculpture,Patinated bronze,2020,"1996"
139368,"6822",24704,48000.000000,"1063",Photography,C-print,2021,"1996"
139369,"6828",24704,30000.000000,"1063",Painting,Fabric collage,2021,"1996"
139370,"10544",24704,32000.000000,"1063",Sculpture,"Wood of mystery, insets redwood and elm with bay and wood of mystery legs sealed with Rubio oil",2018,"1996"
139371,"7239",24959,75000.000000,"1153",Sculpture,Laminated glass coated with inconel and silicon monoxide,2020,"1992"
139372,"40412",24707,17500.500000,"2568",Sculpture,"Brass, plexiglass and dyed cotton thread",2021,"2008"
139373,"74781",24763,62500.500000,"29008",Sculpture,Bronze,1992,"2002"
139375,"73028",24666,,"1258",Work on Paper,Oil and charcoal on paper,2021,"1999"
139376,"73028",24666,17500.500000,"1258",Work on Paper,Oil and charcoal on paper,2021,"1999"
139377,"73028",24666,17500.500000,"1258",Work on Paper,Oil and charcoal on paper,2021,"1999"
139378,"65732",24808,,"29309",Sculpture,"Ceramic, urushi lacquer, glaze. Paulownia wood ""tomobako"" box, signed in ink, cotton, paper.",2021,"2018"
139379,"27616",24666,350000.500000,"1258",Mixed Media,"Mixed media assemblage with window, paper, wood, glass and meta",1975,"1999"
139380,"74781",24763,62500.500000,"29008",Sculpture,Bronze,1992,"2002"
139381,"74781",24763,87500.500000,"29008",Sculpture,Bronze,1995,"2002"
139382,"21591",24813,350000.500000,"4101",Painting,acrylic on canvas,1976,"2003"
139383,"19615",24810,14000.000000,"1195",Painting,"Acrylic, ink and pencil on canvas",2021,"2007"
139384,"25123",24808,,"29309",Photography,Ultrachrome Archival Print,2003,"2018"
139385,"25123",24808,,"29309",Photography,Ultrachrome Archival Print,2007,"2018"
139389,"25123",24808,2000.000000,"29309",Photography,type-c print,2007,"2018"
139390,"25123",24808,,"29309",Photography,Ultrachrome Archival Print,2008,"2018"
139392,"6708",24959,60000.000000,"1153",Painting,Acrylic on canvas,2020,"1992"
139393,"6942",24959,350000.500000,"1153",Painting,"24k gold, platinum and red gold leaf and oil on linen",2021,"1992"
139394,"7642",24959,1500000.500000,"1153",Sculpture,Solid cast glass with as-cast surfaces,2013,"1992"
139395,"7644",24959,150000.500000,"1153",Painting,"Wood, oil paint, epoxy, acrylic paint, urethane plastic, lead, stainless steel frame",2021,"1992"
139396,"8036",24959,250000.500000,"1153",Painting,"Etching ink, ink marker, and oil stick on canvas",2020,"1992"
139401,"7175",24717,62500.500000,"1127",Photography,archival inkjet print,2021,"1989"
139402,"9557",24717,37500.500000,"1127",Sculpture,"cajacatinga wood, beeswax and metallic pin",2009,"1989"
139403,"19469",24812,17500.500000,"1802",Painting,"Egg tempera, acrylic on canvas",2012,"1990"
139404,"8671",24717,17500.500000,"1127",Painting,oil paint on linen,2021,"1989"
139405,"64004",24812,37500.500000,"1802",Mixed Media,Wool and cotton fringed scarf with fabric applique and embroidery,1999,"1990"
139406,"6793",24758,350000.500000,"1328",Painting,Acrylic on canvas,1974,"1999"
139407,"6806",24758,450000.500000,"1328",Painting,Acrylic and charcoal on canvas,1969,"1999"
139408,"17401",24807,62500.500000,"1230",Work on Paper,Graphite on paper,2003,"1985"
139409,"7150",24752,37500.500000,"1104",Other Materials,Plastic dark pink faceted pearls,2021,"1987"
139410,"8164",24662,87500.500000,"2004",Painting,Water-based paint on canvas,1960,"1972"
139411,"20776",24662,37500.500000,"2004",Painting,Acrylic and oil on canvas,1976,"1972"
139412,"25067",24662,17500.500000,"2004",Painting,"Plaster, gesso & varnish on wood",2019,"1972"
139413,"8606",24662,87500.500000,"2004",Mixed Media,Mixed media on canvas ,2016,"1972"
139414,"10114",24662,150000.500000,"2004",Painting,Photo emulsion on canvas,1968,"1972"
139415,"11268",24662,150000.500000,"2004",Painting,"",2014,"1972"
139416,"6831",24704,55000.000000,"1063",Painting,"Oil, colored pencil, and spray paint on canvas",2021,"1996"
139417,"6823",24704,130000.000000,"1063",Sculpture,"Sunglass lens, lead came",2021,"1996"
139418,"16861",24704,40000.000000,"1063",Sculpture,"Steel and foil armature, modelling material, fabric, clay beads, enamel, paint, hair",2018,"1996"
139419,"11236",24704,38000.000000,"1063",Painting,Oil on canvas,2019,"1996"
139420,"32152",24704,29000.000000,"1063",Painting,Oil on canvas,2021,"1996"
139421,"6829",24704,7500.000000,"1063",Work on Paper,Acrylic on paper,2021,"1996"
139422,"20876",24673,37500.500000,"1277",Mixed Media,Mixed Media on Hybrid Wood Panel,2021,"1977"
139423,"7720",24673,37500.500000,"1277",Painting,Oil on linen,2021,"1977"
139424,"40412",24707,17500.500000,"2568",Sculpture,"Brass, plexigass and dyed cotton thread",2021,"2008"
139425,"40412",24707,17500.500000,"2568",Sculpture,"Brass, plexiglass and dyed cotton thread",2021,"2008"
139426,"6748",24665,1500000.500000,"1245",Painting,oil on canvas,1989,"1989"
139427,"74781",24763,450000.500000,"29008",Sculpture,Bronze with light green patina,1980,"2002"
139428,"8310",24660,87500.500000,"1220",Painting,Acrylic on canvas,2020,"1963"
139429,"74781",24763,62500.500000,"29008",Sculpture,Bronze,1992,"2002"
139430,"74781",24763,87500.500000,"29008",Sculpture,Bronze,1978,"2002"
139431,"73028",24666,17500.500000,"1258",Work on Paper,Oil and charcoal on paper,2021,"1999"
139432,"73028",24666,,"1258",Work on Paper,Oil and charcoal on paper,2021,"1999"
139433,"73028",24666,17500.500000,"1258",Work on Paper,Oil and charcoal on paper,2021,"1999"
139434,"75753",24661,17500.500000,"17772",Mixed Media,Fused and kiln-formed glass and handmade brass hardware,2021,"2012"
139435,"74781",24763,62500.500000,"29008",Sculpture,Bronze,1990,"2002"
139436,"19615",24810,14000.000000,"1195",Painting,"Acrylic, ink and pencil on canvas",2021,"2007"
139437,"24224",24810,17500.500000,"1195",Painting,"Oil bar, sweet brass, hard brass, copper and aluminum powder on linen and gold leaf on wood",2021,"2007"
139439,"25123",24808,2000.000000,"29309",Photography,type-c print,2012,"2018"
139440,"6862",24754,62500.500000,"1180",Painting,acrylic and caparol dispersion binder on canvas,2021,"1971"
139441,"7633",24959,450000.500000,"1153",Painting,"Acrylic, oil and china marker on canvas ",2021,"1992"
139442,"7355",24959,1500000.500000,"1153",Painting,"Oil stick, acrylic, pastel on linen",2021,"1992"
139443,"7139",24959,875000.500000,"1153",Painting,Oil on linen,2021,"1992"
139451,"20425",24810,18000.000000,"1195",Painting,Acrylic on jute,2021,"2007"
139452,"19615",24810,14000.000000,"1195",Painting,"Acrylic, ink and pencil on canvas",2021,"2007"
139453,"20425",24810,18000.000000,"1195",Painting,Acrylic on jute,2021,"2007"
139454,"20425",24810,18000.000000,"1195",Painting,Acrylic on jute,2021,"2007"
139455,"20425",24810,18000.000000,"1195",Painting,Acrylic on jute,2021,"2007"
139456,"25123",24808,2000.000000,"29309",Photography,Ultrachrome Archival Print,2003,"2018"
139457,"64751",24808,37500.500000,"29309",Painting,Oil on canvas ,2021,"2018"
139459,"25123",24808,,"29309",Sculpture,Ultrachrome Archival Print,2006,"2018"
139460,"25123",24808,,"29309",Photography,Ultrachrome Archival Print,2008,"2018"
139464,"56801",24754,37500.500000,"1180",Painting,"oil, gouache, glue and gesso on canvas",2021,"1971"
139465,"7088",25005,450000.500000,"1234",Mixed Media,oil and newspaper on linen,2016,"1994"
139466,"7650",24959,450000.500000,"1153",Work on Paper,"Pencil, pastel and oil stick on paper",2020,"1992"
139467,"8291",24959,250000.500000,"1153",Photography,Dye sublimation metal print,2016,"1992"
139468,"7542",24959,875000.500000,"1153",Painting,Acrylic on hollow core door,2011,"1992"
139501,"7866",24754,150000.500000,"1180",Sculpture,"aluminium, leather belt ",2021,"1971"
139504,"8389",25005,62500.500000,"1234",Mixed Media,"acrylic on engraved mdf, birch plywood, led light fixtures, light",2019,"1994"
139505,"8341",25005,37500.500000,"1234",Sculpture,patinated bronze,,"1994"
139506,"8181",25005,250000.500000,"1234",Painting,acrylic on cotton ,2002,"1994"
139507,"8386",25005,62500.500000,"1234",Sculpture,"tiles, newspaper, mdf",2017,"1994"
139508,"63611",25005,150000.500000,"1234",Sculpture,"wood, burned wood, lacquer, necklace, horse teeth, toothbrush, nails, soil, mold, urn",2020,"1994"
139509,"7453",25005,150000.500000,"1234",Painting,digital print on canvas,2015,"1994"
139510,"8347",24802,17500.500000,"1188",Painting,"Oil, collage and varnish on wood panel",2016,"1967"
139511,"37116",24814,62500.500000,"1614",Other Materials,Pigment and acrylic on deer hide,2021,"1993"
139512,"8236",24670,37500.500000,"1211",Work on Paper,"Plaster, paint and soil on paper",2021,"1984"
139513,"10596",25106,,"1389",Painting,mixed media on linen,2020,"1988"
139514,"9371",25106,87500.500000,"1389",Painting,oil on linen,2018,"1988"
139515,"8086",24810,20643.740000,"1195",Work on Paper,Oil on paper,1993,"2007"
139516,"34966",25106,17500.500000,"1389",Painting,oil rope and nails on canvas with painted wood frame,2021,"1988"
139517,"13455",25106,62500.500000,"1389",Painting,oil on canvas on board,2021,"1988"
139518,"6754",24665,95000.000000,"1245",Painting,acrylic on aluminium mounted onto aluminium panel,2021,"1989"
